index,Ruch sieciowy
103,95.62836554864592
104,101.15264331463466
105,109.61058175608224
106,115.08981969760019
107,91.5762773988363
108,107.21413917303929
109,106.16985829694931
110,106.85810069775228
111,104.68755141696462
112,101.8393993270825
113,102.00529282389842
114,108.52550173516923
115,87.63556971866859
116,96.69935910381311
117,98.97945081663099
118,116.28074269645427
119,118.24902828867768
120,95.95370720546924
121,123.29150131589884
122,107.35726904714937
123,112.47862573058903
124,123.5866427822326
125,95.94896586226643
126,111.13982958510786
127,107.16242150978644
128,107.9683092834695
129,112.0383423441852
130,113.76493406727934
131,106.03290975131092
132,120.29061862119441
133,110.45029003223095
134,102.55636779737662
135,103.12915528610395
136,107.10961476035268
137,103.58386355262896
138,121.54398690878821
139,109.86538574095621
140,102.91075657269334
141,101.9278062314449
142,110.64266311306466
143,111.59083755154252
144,119.39356906121327
145,109.60672948764139
146,107.84625529952447
147,106.92114102241322
148,109.1699179779829
149,115.53435407674269
150,107.58747490070334
151,110.53393952578398
152,120.31391454781377
153,116.76626546022206
154,116.39590600156188
155,115.777849609691
156,110.64564974529345
157,120.49115717283027
158,120.85389767614569
159,103.9399245005617
160,119.93412312784795
161,116.49449782296236
162,110.23292716553004
163,123.55170465124473
164,130.23925903798923
165,116.84285429189035
166,111.58700904523482
167,108.74363162393612
168,114.80219835062164
169,93.97117310298779
170,103.62708211847081
171,114.69628706643846
172,90.8928589169126
173,113.05249565513623
174,113.95153164594232
175,99.14000424914803
176,112.51165136919482
177,196.5798903126151
178,223.28483166810466
179,177.81587593717046
180,164.59997537174522
181,184.08678167210618
182,191.75242592284644
183,203.0248084597365
184,233.65576336968806
185,192.3577284395904
186,206.5640114839475
187,212.75119436779676
188,197.96635608974015
189,163.8325914182956
190,224.72769396494078
191,245.46790797615924
192,224.53434160551186
193,214.5565423646244
194,190.7924969752898
195,218.58114861456633
196,229.44415215824185
197,198.41648903745812
198,195.55058563693598
199,218.4950341051887
200,202.605944050448
201,225.17407379065466
202,240.0263858659656
203,189.1102907020387
204,222.30684367635646
205,197.2927533847382
206,200.26865050979208
207,239.69336281833068
208,209.83570624971344
209,225.27390533786024
210,219.6842563254474
211,215.24080334941232
212,204.82300479474708
213,187.9495484751638
214,216.61428990190848
215,222.8418837455112
216,192.31203146422132
217,210.55980471107017
218,218.22256983814606
219,230.41584049983095
220,208.79715466707196
221,224.19794091324783
222,185.03683150235887
223,171.87601645130582
224,197.57867183413242
225,178.76840992636895
226,249.14608848542952
227,232.69002964986427
228,236.44254341499422
229,196.36881487598313
230,252.3156154187343
231,182.38097151491792
232,211.08764827133456
233,200.1857214288271
234,219.23524476747582
235,184.01601125919473
236,161.1575811051967
237,224.90460181114196
238,242.95879062782683
239,228.14068048950352
240,215.81715913368708
241,227.25917197668724
242,231.59262435534788
243,220.07054649804633
244,247.348518947064
245,209.64278674322003
246,175.3914555487568
247,201.59910397973587
248,223.08372831002134
249,246.56344443612758
250,231.11985469955562
251,228.06578523497694
252,207.77718454411746
253,210.46555296862567
254,193.37479091317215
255,241.41252651962844
256,166.17946337500888
257,218.17288918847385
258,186.6148050913199
259,168.8646561524281
260,162.2957037954127
261,219.805304614111
262,210.89053136946913
263,201.30965079007444
264,232.37338653056088
265,245.29498174802393
266,190.49197105045522
267,222.87313863615552
268,190.05565392196772
269,249.6006512176734
270,239.82934127872682
271,227.61429018951065
272,215.02483772042464
273,180.54486282631703
274,219.74874919578644
275,234.8056331586771
276,210.64201990375284
277,205.64236657702642
278,212.53819858852367
279,232.18117673796388
280,197.12053630399464
281,195.6744306613325
282,244.16536030646066
283,194.94551411745687
284,205.7677830132269
285,254.94203488583813
286,215.93297915771353
287,203.4902495245806
288,209.38156939672038
289,210.60923063032112
290,191.54288665756013
291,215.6471725058836
292,245.77025136233476
293,164.25568298150995
294,214.55511490173072
295,244.29450474263237
296,232.5844469795381
297,222.78392738810228
298,238.253646065612
299,269.1579401271707
300,227.5008037447292
301,190.39488958825496
302,190.86525776353483
303,246.64427981011767
304,208.56225984908508
305,231.06926796102923
306,198.23181079800943
307,237.51327103913843
308,210.54739566163465
309,199.7471963995724
310,219.12118437954558
311,215.04644010463227
312,261.4230581018066
313,228.7161250489396
314,244.0646084454088
315,199.8977897009224
316,168.74895373477352
317,194.4503567967881
318,205.8620326958089
319,175.05960723001945
320,218.02256529466757
321,220.41416231280988
322,216.73599599024664
323,226.09382826551354
324,200.31771881241696
325,224.3879389363284
326,227.58478869950758
327,216.9702772335267
328,219.9079279747212
329,185.5667425490146
330,217.17133078297965
331,238.93354570053643
332,192.46370580652462
333,227.75541441192433
334,223.7409883191319
335,218.1704391685228
336,239.50358354229002
337,231.20423913767283
338,223.5791734759749
339,233.16479467199258
340,231.95011248869477
341,223.04788211786735
342,167.59348232205025
343,185.6477921440178
344,230.88074821162795
345,229.21796473275674
346,239.6666158440005
347,265.3571569989411
348,220.9465669234081
349,222.4946260404587
350,212.7436781963331
351,230.13726511260745
352,258.8380761606229
353,192.73872861873372
354,258.4078609955307
355,201.64049027213846
356,209.07474816877556
357,216.86915592040555
358,223.86806674778006
359,252.86660010867575
360,207.03610755088778
361,175.60293617937123
362,252.39577723765174
363,215.3135560197632
364,249.7097690379938
365,233.5739314916421
366,197.52861177971326
367,221.252784339852
368,216.30427519765624
369,193.86911860844356
370,234.59419898629974
371,370.15270395433004
372,269.6273129233953
373,284.47636959909653
374,283.2848357829432
375,314.2133886892887
376,342.3098332130797
377,205.34042944274296
378,232.1087588603128
379,164.93419447212088
380,213.88575852666781
381,185.19115366602907
382,227.4779833475634
383,221.1254611013669
384,223.6051958108818
385,206.90609598316996
386,233.05095106120865
387,213.2010524603869
388,221.97454194685844
389,164.1458456782675
390,193.7265709442064
391,209.85055011446184
392,212.27716249180077
393,218.89112165473617
394,183.04476284833697
395,218.6749014098589
396,239.02255979029513
397,217.41576603418252
398,237.0694645559255
399,205.55280201526944
400,184.0582605812152
401,229.91443592974497
402,254.02232721764491
403,252.15149210466672
404,231.47564381681218
405,234.9529815573491
406,243.7576496078916
407,231.11783799400743
408,230.14291952355615
409,249.20400500184226
410,233.1433227362913
411,250.96738445655768
412,257.36919879498214
413,206.7678438491329
414,253.72002083304028
415,198.99876440028575
416,220.6601018528807
417,287.2413589028736
418,203.77180475023226
419,201.4857818151289
420,196.96290961691733
421,237.9492018196343
422,213.98695975891326
423,218.74226444363364
424,187.1227881647951
425,216.58544373394722
426,235.9010406513963
427,225.47577677637832
428,239.1347534393678
429,207.7279741258354
430,221.77506330763566
431,224.780213824708
432,228.05431830380002
433,225.6697937934422
434,228.3418320356131
435,240.74045308383972
436,269.3447700081555
437,171.9038799476803
438,253.03025723264332
439,235.80818623260873
440,213.6898717869956
441,215.97322913288085
442,196.77283116752255
443,252.21612277936114
444,213.235744987053
445,225.85620236996624
446,202.591459239847
447,231.3254224761132
448,236.1981473576556
449,212.27183235045243
450,233.59558487762058
451,226.31848440696788
452,238.26313097219847
453,254.22292650718987
454,213.51749983468042
455,213.44532219926757
456,196.71852660564542
457,190.94879839277257
458,189.9104412305276
459,207.33370112389287
460,273.38965174558473
461,234.74044179637772
462,200.75867990489746
463,205.09109911500184
464,227.7425547037185
465,215.1226350747935
466,215.6697088900671
467,193.14315655734327
468,236.55155399975666
469,244.25054287495786
470,238.58043304333472
471,205.10688746736517
472,220.54737352007362
473,240.31550460032946
474,217.9472837587739
475,241.6723509728121
476,243.3160426575278
477,212.62014926271013
478,237.96352204730596
479,218.8440107967747
480,253.5923490750786
481,216.1252136325195
482,218.54988260177805
483,176.993140417724
484,187.0754682094787
485,195.98272866740882
486,255.07628106070104
487,220.44900372089077
488,197.39839339847174
489,234.59644020987827
490,255.9109831259681
491,196.79430825340617
492,224.08752717857325
493,228.09786676493735
494,196.14827024689177
495,199.46570427993498
496,230.86630043384883
497,201.70488984086472
498,187.97840537421786
499,206.53930417800103
500,204.14112082935952
501,184.42065635476888
502,216.33465183997995
503,262.18911681344076
504,217.96560810073183
505,213.59063008770073
506,228.2152586998721
507,234.519738847604
508,213.31773092013935
509,243.78165697075843
510,218.07567161021683
511,224.6961021571321
512,202.28160856827205
513,221.53704476064934
514,184.61416560229844
515,199.28777729863793
516,260.22733067424565
517,220.15715958011964
518,195.54077003284524
519,166.82504433979096
520,201.93680763753594
521,227.10572226763776
522,244.15664956466225
523,206.81772733852043
524,218.26510897381195
525,271.04978064197934
526,227.73319085507333
527,188.5029496280539
528,228.53927424074783
529,212.33387921092597
530,240.71604370156956
531,239.1434800774676
532,207.03169134841164
533,237.19162570673757
534,246.29491048740454
535,236.8451080250141
536,226.8812033643756
537,203.06857037880872
538,189.17413427713547
539,211.79096012593098
540,220.20759069902425
541,220.92667146389877
542,240.9296866129652
543,238.44413334883805
544,226.17311587553303
545,225.0883201707335
546,208.84284438051864
547,219.87650328789124
548,179.217985283066
549,225.62901878690306
550,217.0703895104324
551,217.98478075919257
552,216.23154258794312
553,227.36305878744346
554,191.40106775844055
555,226.10132705745505
556,221.21937606767372
557,203.56614625794515
558,177.15826911606604
559,237.76404563524622
560,200.02573049463396
561,218.35780524646842
562,207.93835724298535
563,184.63634294430278
564,211.52421894610208
565,210.89379101234303
566,208.76906082888019
567,246.69480697092115
568,224.9254170919738
569,214.63537327701664
570,191.4161875960595
571,120.09638236198265
572,129.21130591175776
573,113.62776521568341
574,123.9690531682097
575,117.17040715120142
576,108.47968017514111
577,118.1767415299814
578,137.96474061692788
579,143.66213386875492
580,105.6607420634586
581,127.70903245662198
582,100.7916680925504
583,109.27307547383317
584,128.12699968106696
585,113.89234018394365
586,126.92701961208064
587,124.80346630302813
588,132.680226521107
589,138.05758508513858
590,121.43227189196975
591,120.90582779586856
592,119.97389929578756
593,122.96950569582802
594,109.68010897504197
595,114.77589813377908
596,114.10455878150648
597,107.64126607941807
598,100.11299911266426
599,115.17404972709731
600,118.83140601784102
601,138.21547826184076
602,125.03469134492227
603,126.15844108079531
604,123.58673227373076
605,111.34953665076091
606,110.62316170101128
607,135.1067765107074
608,108.16993794143414
609,113.50574766310524
610,106.85990380051904
611,125.4554279314589
612,109.57944868395123
613,115.3586211598635
614,113.8010190700166
615,119.86947063548536
616,106.04176572309319
617,118.599821338854
618,103.41279198124496
619,116.04032332989553
620,124.7747239542542
621,117.07249712787241
622,122.60237929702052
623,130.96029653099652
624,129.6237202007334
625,118.71394532345356
626,111.62353311647092
627,112.46704280414951
628,114.60794594047582
629,118.26816985937907
630,114.03248445966557
631,110.49429160892186
632,104.96891877174272
633,126.98283276561801
634,124.57483406834521
635,113.85444846893198
636,145.61630102762928
637,111.38544788963797
638,173.54281675177754
639,211.10310299970246
640,224.50848531561593
641,195.85369748527265
642,190.74529417668415
643,194.01911375920196
644,242.8326804566721
645,248.36740491228483
646,212.5012528700318
647,254.14714380913148
648,249.68826160523855
649,200.55836196489514
650,233.60202700920604
651,205.35442109465293
652,273.4954161660368
653,206.58257813064958
654,219.3177816864806
655,216.41876983336198
656,197.99372707366422
657,205.35370803753668
658,192.58914507496348
659,247.28643615764105
660,239.90525309268298
661,214.21750605234317
662,240.49728158190098
663,198.37084510592004
664,223.33357719648512
665,234.5625706607649
666,189.99725359352442
667,220.1597559625653
668,225.6061663573746
669,221.82421036771046
670,224.21376319556566
671,231.52778498942808
672,200.6257506450092
673,224.76355983774096
674,239.45546161075316
675,214.50802675667384
676,260.5801216543294
677,264.8287908782996
678,210.56941652014507
679,235.87172256672187
680,192.82351174188395
681,209.88122172062032
682,232.4957191168832
683,230.2252218918866
684,198.79050961230504
685,235.68561242270488
686,259.6207868116042
687,232.23526158327496
688,223.93052973975932
689,231.55341477517686
690,192.46186799957525
691,239.1129845238106
692,239.02615103933772
693,189.1424718666812
694,225.89956425604743
695,201.86671852491784
696,215.12395499301044
697,186.71636229893573
698,232.8596563696965
699,247.4325940560714
700,193.29954994289295
701,211.2119470994022
702,202.99026928962152
703,211.15658081481348
704,269.81178236043706
705,212.09267250582502
706,220.3463615317752
707,200.1169062617158
708,245.2864693454185
709,198.9055842969828
710,216.60715580483355
711,194.15015148533612
712,257.11777999217156
713,209.2259776066463
714,257.39985747067044
715,186.39715317844343
716,237.54947537366323
717,217.2485012005708
718,215.49512957225315
719,216.76257989589823
720,187.34164369449914
721,260.0574054607026
722,239.1999430201088
723,272.0408980722357
724,200.3522734516027
725,239.81112539356587
726,216.53071603618585
727,212.8771658921871
728,233.87851434561358
729,246.26395378259156
730,225.8097008967004
731,229.45492392060547
732,250.03449878422464
733,211.92288964373373
734,202.17910794822347
735,205.53000951189676
736,232.3223339121095
737,238.39469828484079
738,179.84359461300744
739,193.505123025805
740,227.582986899908
741,205.76420335560655
742,163.8669432127247
743,225.81871159690783
744,224.5614395116647
745,169.77869864240907
746,220.04957302959946
747,213.7318826428863
748,212.56451220114764
749,195.6942338727089
750,185.8357083648156
751,220.22770647823705
752,232.15538150215042
753,177.9006934599002
754,187.98979373133568
755,216.7469263026934
756,200.15658685949893
757,232.57910783816064
758,209.48933299566818
759,224.02563947015267
760,224.56679005549609
761,210.60590714452084
762,228.3600470305587
763,198.15651557095362
764,212.93875584327157
765,231.88239345277307
766,214.2219523847272
767,154.92080345903042
768,161.22833307439808
769,216.600232633101
770,206.92567373165917
771,214.38951785974137
772,211.0159053437686
773,191.4183226264571
774,195.15575554570944
775,187.78439178822885
776,257.18519784509425
777,181.95225233646727
778,226.6179147915758
779,206.9682653036116
780,222.42273889697734
781,213.64279113074375
782,209.1106975974168
783,228.7143824942789
784,208.58351272774223
785,214.3588362420665
786,317.45867627140956
787,298.7101804106456
788,311.9424098587498
789,275.4868327688374
790,346.89644710478973
791,353.8793895304665
792,327.75636652156766
793,294.95581542521927
794,288.66079957113976
795,285.13914295144673
796,295.5209357784423
797,261.3177428687746
798,287.7410883919071
799,359.2007487759705
800,337.0809332705092
801,354.5925469921243
802,312.50609571943005
803,261.01645035079446
804,274.97338409390534
805,294.3649851633158
806,317.3061144938153
807,278.4709480909057
808,319.2619951267197
809,262.8312049318876
810,295.90616872508303
811,279.60248015966016
812,322.5086760898471
813,290.67597504456023
814,316.4243821498341
815,349.58224346322027
816,306.3552081545235
817,305.12308634098974
818,351.88597861851997
819,321.34656307937206
820,338.618318793017
821,343.29473026704534
822,327.18844114588387
823,335.6992332599304
824,291.58376375292085
825,354.58693820173056
826,316.9045244806074
827,294.52339514927564
828,329.3035734106467
829,280.3930502698654
830,320.7787063456501
831,235.20468134829343
832,347.05015662345136
833,351.7834567631081
834,261.64001551161186
835,270.758577892989
836,327.9050347832908
837,267.54638686141885
838,214.10856366532374
839,226.0039413185714
840,170.44495379217545
841,215.96195609966256
842,203.84770177553509
843,193.63719154057492
844,219.90466282131285
845,171.0917554644723
846,169.29678482626775
847,209.05878307803343
848,238.94569641596303
849,192.4382435181399
850,167.62235400228573
851,271.22408140022765
852,198.84491622033343
853,205.01669979393841
854,219.26883162849342
855,207.45236279013804
856,234.42887810066915
857,217.37106972774595
858,166.75689217363168
859,235.13487134248965
860,201.40664921163986
861,234.57719189987856
862,192.89866929404357
863,234.83952799746186
864,213.38228307146943
865,187.73737113897374
866,210.76048966415632
867,208.18452211846972
868,206.08238334695037
869,224.51731277897971
870,191.96636142038435
871,213.2720504902877
872,220.01678022652504
873,219.05888853466323
874,217.79143693445226
875,207.17845224728816
876,221.1620177829042
877,180.75701190893176
878,192.03314652452408
879,200.8119048079545
880,205.75441101342327
881,216.48709667244515
882,240.26783409640538
883,218.12746877156738
884,216.32697034535528
885,220.66477393364633
886,198.45497530436342
887,201.60861478472472
888,226.66930618360198
889,227.97810672555568
890,207.60563071451713
891,209.76860502630845
892,220.16137305028144
893,172.50638770450107
894,233.37162739668304
895,198.73188509686707
896,169.5027398315932
897,209.76116505279558
898,240.43285359175542
899,232.3113207816312
900,204.694700690913
901,223.35260417445676
902,240.6202637431037
903,176.54008394861478
904,212.90310965411317
905,209.25399094605618
906,185.23722439836945
907,244.09833507892347
908,153.22606619853923
909,242.79005908627346
910,166.65211238760088
911,195.48142999356426
912,186.8372464620645
913,241.39198815724262
914,240.14328115775007
915,244.98535601652873
916,208.5837282996744
917,181.71000705744785
918,207.5365511998948
919,194.39004618762004
920,168.48549404591785
921,212.13469025262674
922,199.4408849156712
923,196.4827251347945
924,198.29082326083082
925,215.46482362056133
926,198.97479439391708
927,220.2646359403133
928,166.27648392236364
929,200.02725011961422
930,220.91779557843103
931,180.91954976676652
932,199.1233095263534
933,189.90645113761633
934,224.13230611531225
935,176.0378820090133
936,196.8964939372622
937,163.6378068362916
938,185.63802882287115
939,178.35133174496093
940,270.1535398279947
941,185.97042680140189
942,195.19614003350375
943,185.94366058241607
944,165.91853478010978
945,213.56441395378388
946,198.82369253552253
947,204.73408681240755
948,238.20276151792734
949,245.8589077499471
950,182.1741892709291
951,190.27226821610768
952,191.0619975715976
953,221.47021251772895
954,160.38800576892058
955,159.71548218990569
956,213.57750191486875
957,195.4748542987952
958,161.20075714102407
959,223.88495183680058
960,211.34095148791772
961,257.78067573199036
962,168.35093574842318
963,193.3916365638842
964,231.5395634961726
965,166.3713504680923
966,189.6419123412872
967,195.01856475710505
968,234.64169658750922
969,218.41766427123912
970,223.93214021107687
971,186.34320723381057
972,188.0932567717131
973,218.62445854528607
974,174.00008370232229
975,188.708363777121
976,231.41083379019375
977,193.5456906661749
978,211.53513209525335
979,185.90947934356413
980,211.51131600092796
981,143.75282896264622
982,166.80228433953965
983,203.51245350897463
984,216.2308622297631
985,229.19621315140938
986,100.94272128817107
987,115.00571470617476
988,95.26381835326883
989,95.51273018032995
990,101.1553582851864
991,104.29398556372405
992,106.36657680638723
993,88.5993621415444
994,103.02615957040132
995,90.91429015083307
996,103.0857889687235
997,96.53030160795046
998,101.22682360435982
999,117.22773707395524
1000,103.76859333696783
1001,106.18758310802681
1002,105.9714705159688
1003,97.7999641091601
1004,104.37958355752222
1005,107.21614841371786
1006,110.41517642818577
1007,120.26186300354091
1008,106.53141951764322
1009,95.71884934041907
1010,82.5181834433385
1011,97.19333696362716
1012,104.02235634870135
1013,102.90541469593265
1014,118.74072601707657
1015,88.00194591947545
1016,107.89556983781927
1017,110.82618944325463
1018,89.69030944874856
1019,100.9596421698214
1020,100.54768449304467
1021,102.24613256481689
1022,99.96809686194177
1023,99.35611588205396
1024,104.70006672954543
1025,112.6963502054805
1026,97.27704856372087
1027,73.18423353279343
1028,108.55658350015767
1029,109.1872271905466
1030,101.29206238758616
1031,97.58333050805801
1032,103.67052475060478
1033,101.50974589918276
1034,97.16081782281465
1035,106.65496021657202
1036,97.2496737731058
1037,86.96198988039211
1038,91.63047848187162
1039,83.82906198256205
1040,106.5877542536898
1041,114.83864194760267
1042,113.36366641144397
1043,121.30505501429647
1044,101.60741093014936
1045,110.92225268707031
1046,109.84565746527332
1047,101.35098182335486
1048,97.88277636215312
1049,92.8718832771219
1050,87.87796903859193
1051,97.86956151428447
1052,127.93887006483554
1053,113.28080648827019
1054,88.74987786284356
1055,86.83636234684315
1056,95.52314955617896
1057,102.87635264390936
1058,92.90794582501098
1059,106.32957807393362
1060,107.73426524158458
1061,106.13773573236875
1062,92.41375411979699
1063,107.836912942145
1064,101.30857170537408
1065,115.36309455387708
1066,98.90756659690305
1067,94.69049398566804
1068,100.02602894412757
1069,96.8205978835437
1070,101.28463385639836
1071,107.27346498243926
1072,87.49934957182583
1073,82.34510657447329
1074,99.35651927120618
1075,85.85213277449347
1076,76.89998577268332
1077,89.04083567294606
1078,99.15980922558413
1079,91.42443810840058
1080,100.98038192191268
1081,82.25188355897075
1082,91.20730568803992
1083,106.47368953002075
1084,96.94139043349895
1085,80.40036986853663
1086,95.94252707193532
1087,89.1604914597755
1088,96.59090770708849
1089,94.85558750532451
1090,85.14453481308607
1091,93.80711450753944
1092,100.52559951717816
1093,110.31699457285234
1094,84.09809973310246
1095,82.51045740999149
1096,99.62234185364154
1097,106.3605359994844
1098,96.12241842037238
1099,99.89405100725881
1100,88.93569024608891
1101,101.34938702503175
1102,100.57772616158141
1103,97.03025462185933
1104,106.65319074119711
1105,79.64527920527061
1106,94.86088173322585
1107,99.21878492421067
1108,94.83009506005622
1109,88.11596043257069
1110,99.30057198851343
1111,103.04986283879592
1112,98.6528729844237
1113,107.93991937925138
1114,105.64590983341978
1115,78.71522178459942
1116,89.97204198032932
1117,105.07661932954625
1118,98.49559630200466
1119,95.66158524225534
1120,110.36470865400075
1121,92.05116124205367
1122,89.96279896603187
1123,91.75397894218635
1124,94.86079994200247
1125,85.72759844130243
1126,93.2951872926565
1127,86.29306369434306
1128,111.89356881147046
1129,93.78539572598112
1130,98.81118005858445
1131,100.13874826612316
1132,94.28593842798253
1133,82.48560973235587
1134,88.01252980041626
1135,82.10609561395556
1136,98.78621817067408
1137,84.78241631903512
1138,85.74317459540464
1139,101.7256983813043
1140,92.46305015237132
1141,94.22689152338634
1142,98.19905303420606
1143,68.20738094769698
1144,112.7822806817587
1145,109.01205984444823
1146,89.14500197047325
1147,90.33854327459558
1148,96.96585228639631
1149,79.04792269695291
1150,75.99689380004756
1151,81.58579158717097
1152,90.02716897460975
1153,97.39463543158213
1154,94.60464787335668
1155,81.94437687224993
1156,78.41436396136412
1157,84.28114432452274
1158,96.39337393842888
1159,91.10954666854258
1160,99.64045895598676
1161,100.465304647144
1162,92.63438583044518
1163,69.11990459999052
1164,93.15969547129257
1165,80.567125946212
1166,73.05286609468871
1167,95.3976083837961
1168,79.70102023006135
1169,79.53954533300151
1170,79.9218576026193
1171,87.38143500228917
1172,86.728693971847
1173,93.60782611607642
1174,79.25714763280885
1175,86.72329278876137
1176,82.49633058894227
1177,83.11443765385206
1178,86.34821274030364
1179,75.0735548875854
1180,94.6147231939392
1181,85.71211695802083
1182,91.94704247494803
1183,91.13125738298407
1184,99.2713545732666
1185,84.71549515333479
1186,85.44932475149596
1187,86.00006973040843
1188,90.86056608538081
1189,87.25089795381135
1190,97.07779848061826
1191,95.22275189751761
1192,78.69984661116486
1193,103.04354643897932
1194,109.28140200384321
1195,85.10167360476078
1196,83.46232579101886
1197,80.06028188948181
1198,82.08340468339561
1199,94.15700831218243
1200,104.47827497293201
1201,95.44059737501306
1202,96.95359992037206
1203,102.09842779392733
1204,87.10335832168403
1205,87.96259902406689
1206,88.65111638943063
1207,86.659650686068
1208,63.9255138813392
1209,116.8770067134533
1210,82.62084463990053
1211,99.8708836835022
1212,87.34056630076944
1213,88.14024568961057
1214,81.5454969103242
1215,80.08087736988878
1216,106.37543462767216
1217,89.73583852534894
1218,79.18872566886218
1219,99.3681859016774
1220,84.72717363697805
1221,89.469995897175
1222,64.72624860669045
1223,99.44358053560555
1224,99.27182020170025
1225,98.95182694878741
1226,92.6806297034519
1227,66.38675762392546
1228,76.88867164224857
1229,69.46435051386236
1230,88.16233831940062
1231,91.07902134214629
1232,88.17846924025757
1233,89.05309488135663
1234,102.99775040614011
1235,90.03689315807193
1236,111.28969955771144
1237,70.4372947845475
1238,99.26449828978207
1239,81.08688692017559
1240,106.87999259384355
1241,106.08466561691672
1242,88.22611870967799
1243,101.75276131479079
1244,90.82356191273024
1245,87.76478974483635
1246,97.74790896769835
1247,97.0181376272314
1248,92.77545418459829
1249,54.71163387464461
1250,94.25718104405696
1251,87.87587508795279
1252,72.55029867734024
1253,79.8488221643789
1254,97.1784790282912
1255,94.7155823791644
1256,82.86171304545155
1257,79.4655623912385
1258,82.36330371675237
1259,79.12047064541751
1260,72.51231860503907
1261,101.81193900390228
1262,76.75608531863588
1263,80.06459473047508
1264,91.6360832415032
1265,103.25945021552653
1266,83.79590454237464
1267,82.16157202208424
1268,78.70144377608509
1269,89.38546094435029
1270,88.97898316787139
1271,74.26699586942905
1272,84.25645890926036
1273,97.59710203891947
1274,80.46754791741375
1275,65.98528546422507
1276,64.96411704973652
1277,81.33506356950048
1278,83.13750310085231
1279,89.55957280745861
1280,113.781306342149
1281,119.96885386964715
1282,94.62222029171838
1283,96.65239510455584
1284,74.09477105216227
1285,74.80640340898032
1286,75.54472170422208
1287,73.41357823624091
1288,73.37151641647378
1289,83.30545424338752
1290,72.75112162984095
1291,74.7134898236373
1292,84.20520392205576
1293,70.68735441572001
1294,72.24541628216281
1295,74.85207790656864
1296,81.93647780893414
1297,83.02913089099034
1298,90.31541123200566
1299,67.40434796093055
1300,66.77797218025964
1301,89.1829941960525
1302,77.88739289347033
1303,68.79302723811588
1304,98.09363161924507
1305,84.56936634023324
1306,86.93309860877432
1307,72.06646257365938
1308,88.09906967104584
1309,87.8510218711698
1310,90.14783220242084
1311,95.80996525951622
1312,85.83849372909583
1313,85.12913766633748
1314,87.49048973710569
1315,81.45063048506765
1316,78.23991270440266
1317,88.5599753490927
1318,78.51202907834687
1319,79.62044383827823
1320,78.2554288341746
1321,83.44040244908638
1322,74.84716981751693
1323,81.21200496673923
1324,59.33722082841689
1325,84.77305485376036
1326,91.19665550634099
1327,86.54172866486999
1328,69.9593466796913
1329,86.72510372722195
1330,93.03335113892349
1331,79.0269793679007
1332,92.69606879033347
1333,93.90199806538816
1334,89.42212561805232
1335,98.83045231770559
1336,72.49093513537089
1337,61.62255991805561
1338,85.36528442698662
1339,75.43077817137736
1340,89.47098087705507
1341,70.29590476255338
1342,84.57200844287388
1343,89.3779932060597
1344,64.6872284108501
1345,90.2944868763708
1346,62.673907722340246
1347,88.88761243765613
1348,99.86494120284371
1349,91.92637885453291
1350,88.99437138938505
1351,85.07761756839689
1352,95.57867850763189
1353,86.69585227791697
1354,94.03775516387411
1355,87.06178130759093
1356,92.38492072761176
1357,78.42534959857113
1358,77.63049421388743
1359,98.18614621827092
1360,90.44565397251341
1361,79.30708317205703
1362,84.55365299799459
1363,76.8914737801135
